Department_Code,Department,Indicator,Strategic_Objective,Method,Year,Forecast_Achieved,Gender,Disabled,Education_Level,WaSH_Intervention,Nutrition_Intensity,Results
1010,DFID Tanzania,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,All,5000000
1010,DFID Tanzania,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,No,N/A,N/A,All,5000000
1010,DFID Tanzania,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,Yes,N/A,N/A,All,0
1010,DFID Tanzania,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,Yes,N/A,N/A,All,0
1010,DFID Tanzania,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,Yes,N/A,N/A,All,0
1010,DFID Tanzania,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,Yes,N/A,N/A,All,0
1010,DFID Tanzania,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,No,N/A,N/A,High,0
1010,DFID Tanzania,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,No,N/A,N/A,High,0
1010,DFID Tanzania,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,High,0
1010,DFID Tanzania,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,No,N/A,N/A,High,0
1010,DFID Tanzania,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,No,N/A,N/A,Medium,0
1010,DFID Tanzania,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,No,N/A,N/A,Medium,0
1010,DFID Tanzania,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,Medium,1133333
1010,DFID Tanzania,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,No,N/A,N/A,Medium,1133333
1010,DFID Tanzania,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,No,N/A,N/A,Low,0
1010,DFID Tanzania,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,No,N/A,N/A,Low,0
1010,DFID Tanzania,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,Low,3895206.3200000003
1010,DFID Tanzania,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,No,N/A,N/A,Low,3895206.3200000003
1010,DFID Tanzania,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Male,No,N/A,N/A,N/A,24241
1010,DFID Tanzania,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Female,No,N/A,N/A,N/A,23291
1010,DFID Tanzania,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,N/A,0
1010,DFID Tanzania,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Total,No,N/A,N/A,N/A,47532
1010,DFID Tanzania,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Male,Yes,N/A,N/A,N/A,1440
1010,DFID Tanzania,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Female,Yes,N/A,N/A,N/A,2823
1010,DFID Tanzania,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Unknown,Yes,N/A,N/A,N/A,0
1010,DFID Tanzania,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Total,Yes,N/A,N/A,N/A,4263
1011,DFID Uganda,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2013/14,Achieved,Total,No,N/A,N/A,N/A,212054
1011,DFID Uganda,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2014/15,Achieved,Total,No,N/A,N/A,N/A,194983
1011,DFID Uganda,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2015/16,Achieved,Total,No,N/A,N/A,N/A,174390.40152159685
1011,DFID Uganda,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2016/17,Achieved,Total,No,N/A,N/A,N/A,5367.5667202283585
1011,DFID Uganda,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2017/18,Achieved,Total,No,N/A,N/A,N/A,9736.46282051548
1011,DFID Uganda,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2018/19,Achieved,Total,No,N/A,N/A,N/A,62736
1011,DFID Uganda,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2019/20,Achieved,Total,No,N/A,N/A,N/A,99148
1011,DFID Uganda,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2020/21,Achieved,Total,No,N/A,N/A,N/A,0
1011,DFID Uganda,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2015/21,Achieved,Total,No,N/A,N/A,N/A,758415.4310623407
1011,DFID Uganda,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2013/14,Achieved,Total,No,N/A,N/A,N/A,0
1011,DFID Uganda,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2014/15,Achieved,Total,No,N/A,N/A,N/A,0
1011,DFID Uganda,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2015/16,Achieved,Total,No,N/A,N/A,N/A,768295.9082297119
1011,DFID Uganda,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2016/17,Achieved,Total,No,N/A,N/A,N/A,61633.344658800124
1011,DFID Uganda,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2017/18,Achieved,Total,No,N/A,N/A,N/A,123989.89980983372
1011,DFID Uganda,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2018/19,Achieved,Total,No,N/A,N/A,N/A,125894
1011,DFID Uganda,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2019/20,Achieved,Total,No,N/A,N/A,N/A,286924
1011,DFID Uganda,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2020/21,Achieved,Total,No,N/A,N/A,N/A,0
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Male,No,All,N/A,N/A,98344
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Female,No,All,N/A,N/A,95664
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Unknown,No,All,N/A,N/A,0
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Total,No,All,N/A,N/A,194008
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Male,Yes,All,N/A,N/A,0
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Female,Yes,All,N/A,N/A,0
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Unknown,Yes,All,N/A,N/A,0
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Total,Yes,All,N/A,N/A,0
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Male,No,Pre-primary,N/A,N/A,0
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Female,No,Pre-primary,N/A,N/A,0
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Unknown,No,Pre-primary,N/A,N/A,0
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Total,No,Pre-primary,N/A,N/A,0
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Male,No,Primary,N/A,N/A,81254
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Female,No,Primary,N/A,N/A,79810
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Unknown,No,Primary,N/A,N/A,0
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Total,No,Primary,N/A,N/A,161064
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Male,No,Secondary,N/A,N/A,7082
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Female,No,Secondary,N/A,N/A,7439
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Unknown,No,Secondary,N/A,N/A,0
1011,DFID Uganda,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Total,No,Secondary,N/A,N/A,14521
1011,DFID Uganda,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Male,No,N/A,All,N/A,59675
1011,DFID Uganda,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Female,No,N/A,All,N/A,70054
1011,DFID Uganda,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Unknown,No,N/A,All,N/A,0
1011,DFID Uganda,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Total,No,N/A,All,N/A,129729
1011,DFID Uganda,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Male,Yes,N/A,All,N/A,0
1011,DFID Uganda,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Female,Yes,N/A,All,N/A,0
1011,DFID Uganda,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Unknown,Yes,N/A,All,N/A,0
1011,DFID Uganda,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Total,Yes,N/A,All,N/A,0
1011,DFID Uganda,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Male,No,N/A,Water,N/A,0
1011,DFID Uganda,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Female,No,N/A,Water,N/A,0
1011,DFID Uganda,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Unknown,No,N/A,Water,N/A,0
1011,DFID Uganda,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Total,No,N/A,Water,N/A,0
1011,DFID Uganda,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Male,No,N/A,Sanitation,N/A,0
1011,DFID Uganda,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Female,No,N/A,Sanitation,N/A,0
1011,DFID Uganda,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Unknown,No,N/A,Sanitation,N/A,0
1011,DFID Uganda,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Total,No,N/A,Sanitation,N/A,0
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,No,N/A,N/A,All,322604
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,No,N/A,N/A,All,399196
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,All,0
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,No,N/A,N/A,All,721800
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,Yes,N/A,N/A,All,0
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,Yes,N/A,N/A,All,0
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,Yes,N/A,N/A,All,0
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,Yes,N/A,N/A,All,0
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,No,N/A,N/A,High,0
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,No,N/A,N/A,High,0
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,High,0
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,No,N/A,N/A,High,0
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,No,N/A,N/A,Medium,79702
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,No,N/A,N/A,Medium,224004
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,Medium,0
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,No,N/A,N/A,Medium,303706
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,No,N/A,N/A,Low,173055.7142857143
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,No,N/A,N/A,Low,186400.2857142857
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,Low,0
1011,DFID Uganda,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,No,N/A,N/A,Low,359456
1011,DFID Uganda,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Male,No,N/A,N/A,N/A,579523
1011,DFID Uganda,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Female,No,N/A,N/A,N/A,646341
1011,DFID Uganda,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,N/A,0
1011,DFID Uganda,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Total,No,N/A,N/A,N/A,1225864
1011,DFID Uganda,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Male,Yes,N/A,N/A,N/A,0
1011,DFID Uganda,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Female,Yes,N/A,N/A,N/A,0
1011,DFID Uganda,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Unknown,Yes,N/A,N/A,N/A,0
1011,DFID Uganda,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Total,Yes,N/A,N/A,N/A,0
1554,DFID Ukraine,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2013/14,Achieved,Total,No,N/A,N/A,N/A,0
1554,DFID Ukraine,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2014/15,Achieved,Total,No,N/A,N/A,N/A,0
1554,DFID Ukraine,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2015/16,Achieved,Total,No,N/A,N/A,N/A,0
1554,DFID Ukraine,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2016/17,Achieved,Total,No,N/A,N/A,N/A,0
1554,DFID Ukraine,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2017/18,Achieved,Total,No,N/A,N/A,N/A,0
1554,DFID Ukraine,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2018/19,Achieved,Total,No,N/A,N/A,N/A,0
1554,DFID Ukraine,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2019/20,Achieved,Total,No,N/A,N/A,N/A,0
1554,DFID Ukraine,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2020/21,Achieved,Total,No,N/A,N/A,N/A,0
1554,DFID Ukraine,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2015/21,Achieved,Total,No,N/A,N/A,N/A,0
1554,DFID Ukraine,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2013/14,Achieved,Total,No,N/A,N/A,N/A,0
1554,DFID Ukraine,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2014/15,Achieved,Total,No,N/A,N/A,N/A,0
1554,DFID Ukraine,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2015/16,Achieved,Total,No,N/A,N/A,N/A,0
1554,DFID Ukraine,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2016/17,Achieved,Total,No,N/A,N/A,N/A,0
1554,DFID Ukraine,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2017/18,Achieved,Total,No,N/A,N/A,N/A,0
1554,DFID Ukraine,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2018/19,Achieved,Total,No,N/A,N/A,N/A,0
1554,DFID Ukraine,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2019/20,Achieved,Total,No,N/A,N/A,N/A,0
1554,DFID Ukraine,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2020/21,Achieved,Total,No,N/A,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Male,No,All,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Female,No,All,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Unknown,No,All,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Total,No,All,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Male,Yes,All,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Female,Yes,All,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Unknown,Yes,All,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Total,Yes,All,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Male,No,Pre-primary,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Female,No,Pre-primary,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Unknown,No,Pre-primary,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Total,No,Pre-primary,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Male,No,Primary,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Female,No,Primary,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Unknown,No,Primary,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Total,No,Primary,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Male,No,Secondary,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Female,No,Secondary,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Unknown,No,Secondary,N/A,N/A,0
1554,DFID Ukraine,Number of children supported to gain a decent education,4.1c,PEAK,2015/21,Achieved,Total,No,Secondary,N/A,N/A,0
1554,DFID Ukraine,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,CUMULATIVE,2015/21,Achieved,Male,No,N/A,All,N/A,38795
1554,DFID Ukraine,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,CUMULATIVE,2015/21,Achieved,Female,No,N/A,All,N/A,53575
1554,DFID Ukraine,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,CUMULATIVE,2015/21,Achieved,Unknown,No,N/A,All,N/A,2413732
1554,DFID Ukraine,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,CUMULATIVE,2015/21,Achieved,Total,No,N/A,All,N/A,2506102
1554,DFID Ukraine,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,CUMULATIVE,2015/21,Achieved,Male,Yes,N/A,All,N/A,0
1554,DFID Ukraine,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,CUMULATIVE,2015/21,Achieved,Female,Yes,N/A,All,N/A,0
1554,DFID Ukraine,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,CUMULATIVE,2015/21,Achieved,Unknown,Yes,N/A,All,N/A,0
1554,DFID Ukraine,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,CUMULATIVE,2015/21,Achieved,Total,Yes,N/A,All,N/A,0
1554,DFID Ukraine,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,CUMULATIVE,2015/21,Achieved,Male,No,N/A,Water,N/A,38795
1554,DFID Ukraine,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,CUMULATIVE,2015/21,Achieved,Female,No,N/A,Water,N/A,53575
1554,DFID Ukraine,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,CUMULATIVE,2015/21,Achieved,Unknown,No,N/A,Water,N/A,14532
1554,DFID Ukraine,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,CUMULATIVE,2015/21,Achieved,Total,No,N/A,Water,N/A,106902
1554,DFID Ukraine,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,CUMULATIVE,2015/21,Achieved,Male,No,N/A,Sanitation,N/A,7676
1554,DFID Ukraine,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,CUMULATIVE,2015/21,Achieved,Female,No,N/A,Sanitation,N/A,10601
1554,DFID Ukraine,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,CUMULATIVE,2015/21,Achieved,Unknown,No,N/A,Sanitation,N/A,1494
1554,DFID Ukraine,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,CUMULATIVE,2015/21,Achieved,Total,No,N/A,Sanitation,N/A,19771
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,No,N/A,N/A,All,0
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,No,N/A,N/A,All,0
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,All,0
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,No,N/A,N/A,All,0
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,Yes,N/A,N/A,All,0
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,Yes,N/A,N/A,All,0
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,Yes,N/A,N/A,All,0
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,Yes,N/A,N/A,All,0
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,No,N/A,N/A,High,0
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,No,N/A,N/A,High,0
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,High,0
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,No,N/A,N/A,High,0
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,No,N/A,N/A,Medium,0
